witness_ID;text_ID
Frankfurt a. M., Universitätsbibl., Ms. germ. qu. 5;Johann von Würzburg: Wilhelm von Österreich
Düsseldorf, Universitäts- und Landesbibl., Ms. fragm. K 20: Z 15/5;Johann von Würzburg: Wilhelm von Österreich
"Duisburg, Stadtarchiv, Bestand 41/217; Duisburg, Stadtarchiv, ohne Sign. (1)";Johann von Würzburg: Wilhelm von Österreich
Den Haag / 's-Gravenhage, Königl. Bibl., Cod. 128 E 1;Johann von Würzburg: Wilhelm von Österreich
"Breslau / Wrocław, Universitätsbibl., Akc 1949/143; Kassel, Universitätsbibl. / LMB, 4° Ms. poet. et roman. 25[3";Johann von Würzburg: Wilhelm von Österreich
"Berlin, Staatsbibl., mgq 670; Gotha, Forschungsbibl. der Universität Erfurt, Cod. Memb. II 194; München, Hauptstaatsarchiv, Ms. 631; Straßburg, National- und Universitätsbibl., ms. 2655 (früher L germ. 582.4°)";Johann von Würzburg: Wilhelm von Österreich
Heidelberg, Universitätsbibl., Cpg 143;Johann von Würzburg: Wilhelm von Österreich
Berlin, Staatsbibl., mgf 923 Nr. 11;Johann von Würzburg: Wilhelm von Österreich
Wien, Österr. Nationalbibl., Cod. 4889, ausgelöster Buchdeckelfund;Jüngeres Hildebrandslied
Wolfenbüttel, Herzog August Bibl., Cod. 775 Helmst.;Jüngeres Hildebrandslied
Oxford, Bodleian Libr., MS Opp. Add. 4° 136;Jüngeres Hildebrandslied
Oxford, Bodleian Libr., MS Mich. 154;Jüngeres Hildebrandslied
Dresden, Landesbibl., Mscr. M 201;Jüngeres Hildebrandslied
Brüssel, Königl. Bibl., ms. 14275;Jüngeres Hildebrandslied
Berlin, Staatsbibl., mgq 1107;Jüngeres Hildebrandslied
Wernigerode, Fürstl. Stolbergische Bibl., Cod. Zb 4m;Jüngeres Hildebrandslied
Zeitz, Domherrenbibl., Cod. 60 (olim Cod. XXXII);Karl und Ellegast
Münster, Universitätsbibl., ohne Sign. (1) (verbrannt) ;Karl und Galie
"Den Haag/‘s-Gravenhage, Königl. Bibl., Cod. 131 F5; Köln, Universitäts- und Stadtbibl., Cod. 5 P 63;  Freiburg i. Br., Universitätsbibl., Hs. 1500, 24";Karl und Galie
"Darmstadt, Landes- und Hochschulbibl., Hs. 3234 Nr.13; Darmstadt, Landes- und Hochschulbibl., Hs. 3250; Wolfenbüttel, Herzog August Bibl., Cod. 404.9 (5) Novi";Karl und Galie
Stralsund, Stadtarchiv, Hs. 142 ;Karl und Galie
"Darmstadt, Landes- und Hochschulbibl., Hs. 2290; Darmstadt, Landes- und Hochschulbibl., Hs. 2194";Karlmeinet-Kompilation
"Kalocsa, Kathedralbibl., Ms. 312/a; St. Paul im Lavanttal, Stiftsbibl., Cod. 27/8; Zürich, Zentralbibl., Ms. Z XIV 12";Kliges (Ulrich von Türheim)
München, Staatsbibl., Cgm 5249/1;König Rother
Berlin, Staatsbibl., mgf 923 Nr. 20;König Rother
"Los Angeles, University of California, Charles E. Young Research Libr., MS 170/112; München, Staatsbibl., Cgm 8797; Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 27744";König Rother
Heidelberg, Universitätsbibl., Cpg 390;König Rother
Berlin, Staatsbibl., mgf 1064;Konrad von Würzburg: Partonopier und Meliur
"Zürich, Zentralbibl., Ms. C 184, Nr. XXVI; Zürich, Zentralbibl., Ms. C 184, Nr. XXVII";Konrad von Würzburg: Partonopier und Meliur
Straßburg, Stadtbibl., Cod. A 90;Konrad von Würzburg: Trojanerkrieg
Würzburg, Universitätsbibl., M. ch. f. 24;Konrad von Würzburg: Trojanerkrieg
"Basel, Universitätsbibl., Cod. N I 1, 73c.d; Kassel, Universitätsbibl. / LMB, 2° Ms. poet. et roman. 30[3+4; Wolfenbüttel, Herzog August Bibl., Cod. 326 Novissimi 8°";Konrad von Würzburg: Trojanerkrieg
Wien, Österr. Nationalbibl., Cod. 2690;Konrad von Würzburg: Trojanerkrieg
Berlin, Staatsbibl., mgf 923 Nr. 14;Konrad von Würzburg: Trojanerkrieg
Berlin, Staatsbibl., mgq 668;Konrad von Würzburg: Trojanerkrieg
Brüssel, Königl. Bibl., ms. IV 950,11;Konrad von Würzburg: Trojanerkrieg
Halle (Saale), Universitäts- und Landesbibl., Misc. 4° 126;Konrad von Würzburg: Trojanerkrieg
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 3;Konrad von Würzburg: Trojanerkrieg
Laufenburg (Schweiz), Museum Schiff, ohne Sign.;Konrad von Würzburg: Trojanerkrieg
Berlin, Staatsbibl., mgf 1;Konrad von Würzburg: Trojanerkrieg
Liegnitz / Legnica, Kirchenbibl. St. Peter und Paul, Ek. 4;Konrad von Würzburg: Trojanerkrieg
St. Gallen, Stiftsbibl., Cod. 617;Konrad von Würzburg: Trojanerkrieg
Leutkirch, Fürstl. Waldburg zu Zeil und Trauchburgsches Gesamtarchiv (auf Schloß Zeil), ZAMs 37;Konrad von Würzburg: Trojanerkrieg
Paris, Bibl. Nationale, Ms. allem. 118i;Konrad von Würzburg: Trojanerkrieg
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 998 (olim Hs. 998 + 5383 + 2285);Konrad von Würzburg: Trojanerkrieg
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 42576;Konrad von Würzburg: Trojanerkrieg
München, Staatsbibl., Cgm 714;Konrad von Würzburg: Trojanerkrieg
München, Staatsbibl., Cgm 5153c;Konrad von Würzburg: Trojanerkrieg
Wien, Österr. Nationalbibl., Cod. Ser. nova 2663;Kudrun
Oxford, Bodleian Libr., MS Germ. b. 3, f. 9-10;Lanzelet (Ulrich von Zatzikhoven)
Straßburg, Stadtbibl., Fragm. aus Cod. A 107;Lanzelet (Ulrich von Zatzikhoven)
Heidelberg, Universitätsbibl., Cpg 371;Lanzelet (Ulrich von Zatzikhoven)
"Cambridge (Mass.), Harvard College Libr. / Houghton Libr., MS Ger 80; Klagenfurt, Universitätsbibl., Perg.-Hs. 47";Lanzelet (Ulrich von Zatzikhoven)
Wien, Österr. Nationalbibl., Cod. 2698;Lanzelet (Ulrich von Zatzikhoven)
Karlsruhe, Landesbibl., Cod. Donaueschingen 142;Lanzelot (Prosaroman) (Ulrich Fuetrer)
München, Staatsbibl., Cgm 573;Lanzelot (Prosaroman) (Ulrich Fuetrer)
Karlsruhe, Landesbibl., Cod. Donaueschingen 141;Lanzelot (Prosaroman) (Ulrich Fuetrer)
Berlin, Staatsbibl., mgf 757, Bl. 11-12;Lanzelot (strophisch) (Ulrich Fuetrer)
München, Staatsbibl., Cgm 1;Lanzelot (strophisch) (Ulrich Fuetrer)
Wien, Österr. Nationalbibl., Cod. 3037-3038;Lanzelot (strophisch) (Ulrich Fuetrer)
Wien, Hofbibliothek, Cod. Q 4793;Laurin
Zeitz, Stiftsbibl., 8° DHB Ms. chart. 83 (früher Cod. LXXXIV);Laurin
Basel, Universitätsbibl., Cod. G2 II 73;Laurin
Berlin, Staatsbibl., mgo 287,I;Laurin
"Berlin, Staatsbibl., mgo 287,II; München, Staatsbibl., Cgm 811";Laurin
Dessau, Landesbücherei, Hs. Georg. 224.4°;Laurin
Dresden, Landesbibl., Mscr. M 201;Laurin
Frankfurt a. M., Universitätsbibl., Ms. germ. qu. 2;Laurin
Kopenhagen, Arnamagnæanske Institut, Cod. AM 32.2°;Laurin
Krakau, Bibl. Jagiellońska, Berol. mgq 1497;Laurin
München, Archiv des Historischen Vereins im Stadtarchiv, Cahier I von 4° Nr. 6;Laurin
München, Staatsbibl., Cgm 5919;Laurin
Pommersfelden, Gräfl. Schönbornsche Schloßbibl., Cod. 54 (2798);Laurin
Straßburg, Seminarbibl., Heldenbuch (ohne Sign.);Laurin
Wien, Österr. Nationalbibl., Cod. 636;Laurin
Wien, Österr. Nationalbibl., Cod. 2959;Laurin
Wien, Österr. Nationalbibl., Cod. 3007;Laurin
Krakau, Bibl. Jagiellońska, Berol. Ms. lat. oct. 385;Laurin
Leipzig, Universitätsbibl., Ms. 1279;Leipziger Apollonius
Heidelberg, Universitätsbibl., Cpg 364;Lohengrin
Heidelberg, Universitätsbibl., Cpg 345;Lohengrin
Berlin, Staatsbibl., mgf 724;Lohengrin
München, Staatsbibl., Cgm 4871;Lohengrin
Pürglitz/Krivoklát (Tschechien), Schloßbibl., Cod. I a 3, Papier ;Loher und Maller
Wien, Österr. Nationalbibl., Cod. 2816 ;Loher und Maller
Köln, Hist. Archiv der Stadt, Best. 7010 (W) 337;Loher und Maller
Heidelberg, Universitätsbibl., Heid. Hs. 1012;Loher und Maller
Hamburg, Staats- und Universitätsbibl., Cod. 11 in scrin. ;Loher und Maller
Fulda, Landesbibl., Cod. C 6;Mai und Beaflor
München, Staatsbibl., Cgm 57;Mai und Beaflor
Straßburg, National- und Universitätsbibl., ms. 2119 (früher L germ. 195.2°);Mair, Hans, von Nördlingen: Buch von Troja
München, Staatsbibl., Cgm 267;Mair, Hans, von Nördlingen: Buch von Troja
München, Staatsbibl., Cgm 213;Mair, Hans, von Nördlingen: Buch von Troja
London, University College, MS Germ. 7;Mair, Hans, von Nördlingen: Buch von Troja
London, British Libr., MS Arundel 6;Mair, Hans, von Nördlingen: Buch von Troja
Gießen, Universitätsbibl., Hs. 231;Mair, Hans, von Nördlingen: Buch von Troja
Coburg, Landesbibl., Ms. Sche. 16;Mair, Hans, von Nördlingen: Buch von Troja
"Berlin, Staatl. Museen - Kupferstichkabinett, Cod. 78 A 13 (früher Hs. 99); Karlsruhe, Landesbibl., Cod. Donaueschingen 482";Mair, Hans, von Nördlingen: Buch von Troja
München, Staatsbibl., Cgm 696;Mair, Hans, von Nördlingen: Buch von Troja
München, Staatsbibl., Cgm 342;Mair, Hans, von Nördlingen: Buch von Troja
Heidelberg, Universitätsbibl., Cpg 340 ;Malagis
Heidelberg, Universitätsbibl., Cpg 315;Malagis
St. Gallen, Kantonsbibl., VadSlg Ms. 462a, Fragment 1;Manuel und Amande
Schwaz, Konventarchiv des Franziskanerklosters, Lade O, Frag. germ. 1;Manuel und Amande
St. Gallen, Stiftsbibl., Cod. 628;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
St. Gallen, Stiftsbibl., Cod. 965;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Straßburg, National- und Universitätsbibl., ms. 2119 (früher L germ. 195.2°);Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Jena, Universitäts- und Landesbibl., Ms. Prov. o. 70;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
München, Staatsbibl., Cgm 267;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
London, University College, MS Germ. 7;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 3;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Gotha, Forschungsbibl. der Universität Erfurt, Cod. Chart. A 26;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Gießen, Universitätsbibl., Hs. 231;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Dresden, Landesbibl., Mscr. M 55;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Dessau, Landesbücherei, Hs. Georg. 229.8°;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Coburg, Landesbibl., Ms. Sche. 16;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Berlin, Staatsbibl., mgq 1001;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Stuttgart, Landesbibl., Cod. HB X 22;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Zürich, Zentralbibl., Ms. B 325;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Wolfenbüttel, Herzog August Bibl., Cod. 32.8 Aug. 2°;Meister Wichwolt [früher: Babiloth]: Cronica Allexandri des grossen konigs
Karlsruhe, Landesbibl., Cod. Donaueschingen 87;Meleranz (Der Pleier)
"Zwettl, Stiftsbibl., Fragm. Z 8-17; Zwettl, Stiftsbibl., Fragm. Z 18";Mitteldr. Erec
Wolfenbüttel, Herzog August Bibl., zu Cod. 19.26.9 Aug. 4°;Mitteldr. Erec
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 3, ;Morant und Galie
Krakau, Bibl. Jagiellońska, Berol. mgq 666 ;Morant und Galie
Wien, Österr. Nationalbibl., Cod. Ser. nova 3968;Nfrk. Tristan
Wien, Österr. Nationalbibl., Cod. Ser. nova 2663;Nibelungenlied
Wien, Österr. Nationalbibl., Cod. 15478;Nibelungenlied
Wien, Österr. Nationalbibl., Cod. 14281;Nibelungenlied
Wien, Hofbibliothek, Cod. Q 4793;Nibelungenlied
Vorau, Stiftsbibl., Fragm. aus Cod. 138;Nibelungenlied
Trient, Stadtbibl., Cod. 3035;Nibelungenlied
London, British Libr., MS Egerton 2323a;Nibelungenlied
"St. Gallen, Stiftsbibl., Cod. 857; Berlin, Staatsbibl., mgf 1021; Karlsruhe, Landesbibl., Cod. K 2037";Nibelungenlied
"Prag, Nationalbibl., Cod. XXIV.C.2; Prag, Nationalmuseum, Cod. I E a 1; Prag, Nationalmuseum, Cod. I E a 2";Nibelungenlied
"Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 42567; Brixen, Provinzbibl. der Südtiroler Kapuziner, ohne Sign.";Nibelungenlied
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 22066;Nibelungenlied
"Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 2841a; Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 4365a; Würzburg, Universitätsbibl., Dt. Fragm. 2";Nibelungenlied
München, Staatsbibl., Cgm 34;Nibelungenlied
München, Staatsbibl., Cgm 31;Nibelungenlied
"Privatbesitz ""unbekannter Gönner"", mitgeteilt von Bernhard Joseph Docen, München";Nibelungenlied
Linz, Landesmuseum, Ms. 122;Nibelungenlied
Melk, Stiftsbibl., Fragm. germ. 6;Nibelungenlied
Krakau, Bibl. Jagiellońska, Berol. mgq 792;Nibelungenlied
Alba Julia / Karlsburg, Bibl. Bátthyáneum, Cod. R III 70, Vorderspiegel;Nibelungenlied
Amberg, Staatsarchiv, Hss.-Fragm. 74;Nibelungenlied
Krakau, Bibl. Jagiellońska, Berol. mgq 1895 Nr. 8;Nibelungenlied
Basel, Universitätsbibl., Cod. N I 1, 99a;Nibelungenlied
Berlin, Staatsbibl., Fragm. 44;Nibelungenlied
Berlin, Staatsbibl., mgf 474;Nibelungenlied
"Berlin, Staatsbibl., mgf 587; Berlin, Staatsbibl., mgf 814; Berlin, Staatsbibl., mgf 923 Nr. 13; Dülmen, Herzog von Croy'sche Verwaltung, Hausarchiv Nr. 54; Koblenz, Landeshauptarchiv, Best. 701 Nr. 759,60";Nibelungenlied
Berlin, Staatsbibl., mgf 681;Nibelungenlied
Berlin, Staatsbibl., mgf 855;Nibelungenlied
Cologny-Genf, Bibl. Bodmeriana, Cod. Bodm. 117;Nibelungenlied
Darmstadt, Universitäts- und Landesbibl., Hs. 3249;Nibelungenlied
"Freiburg i. Br., Universitätsbibl., Hs. 511; München, Staatsarchiv, Fragm.-Slg. A II 1; Rosenheim, Stadtarchiv, Hs-g 1; Rosenheim, Stadtarchiv, Hs-g 1";Nibelungenlied
Heidelberg, Universitätsbibl., Cpg 844;Nibelungenlied
Karlsruhe, Landesbibl., Cod. Donaueschingen 63;Nibelungenlied
Karlsruhe, Landesbibl., Cod. Donaueschingen 64;Nibelungenlied
Klagenfurt, Universitätsbibl., Perg.-Hs. 46;Nibelungenlied
Krakau, Bibl. Jagiellońska, Berol. mgq 669;Nibelungenlied
"Krakau, Bibl. Jagiellońska, Berol. mgq 635; Mainz, Martinus-Bibl., Inc. 712, ausgelöstes Fragment und Leimabklatsch; Mainz, Martinus-Bibl., Fragm. germ. 1; Mainz, Gutenberg-Museum, StB-Ink. 1634, Leimabklatsch im vorderen und hinteren Spiegel";Nibelungenlied
"Berlin, Staatsbibl., mgf 856; Darmstadt, Universitäts- und Landesbibl., Hs. 4257; Darmstadt, Universitäts- und Landesbibl., Hs. 4314";Nibelungenlied
Heidelberg, Universitätsbibl., Cpg 363 ;Ogier von Dänemark
Wien, Österr. Nationalbibl., Cod. Ser. nova 2663;Ortnit
Wien, Österr. Nationalbibl., Cod. 15478;Ortnit
"Wien, Österr. Nationalbibl., Cod. 2779; Linz, Landesarchiv, Buchdeckelfunde Sch. 3, II/4e";Ortnit
Stuttgart, Landesbibl., Cod. poet. et phil. 2° 91;Ortnit
Straßburg, Seminarbibl., Heldenbuch (ohne Sign.);Ortnit
Karlsruhe, Landesbibl., Cod. Donaueschingen 90;Ortnit
Heidelberg, Universitätsbibl., Cpg 373;Ortnit
Frankfurt a. M., Universitätsbibl., Ms. Carm. 2;Ortnit
Dresden, Landesbibl., Mscr. M 201;Ortnit
"Ansbach, Archiv des Evang.-Luth. Dekanats, ohne Sign.; Berlin, Staatsbibl., mgf 745; Berlin, Staatsbibl., mgf 844; Wolfenbüttel, Herzog August Bibl., Cod. A Novi (6); Ohne Ort, ohne Sign. (4)";Ortnit
Straßburg, Stadtbibl., Cod. B 81;Ortnit
Heidelberg, Universitätsbibl., Cpg 365;Ortnit
Darmstadt, Landes- und Hochschulbibl., Hs. 3307 ;Ospinel
Gotha, Forschungsbibl. der Universität Erfurt, Cod. Chart. A 3;Otte: Eraclius
München, Staatsbibl., Cgm 57;Otte: Eraclius
Wien, Österr. Nationalbibl., Cod. 2693;Otte: Eraclius
Laubach, Graf zu Solms-Laubach'sche Bibl., Hs. T (1);Otto II. von Freising: Barlaam und Josaphat
Prag, Bibl. des Klosters Strahov, Inv. Nr. 392/zl;Parcheval
Düsseldorf, Universitäts- und Landesbibl., Ms. fragm. K 2: F 23;Parcheval
Berlin, Staatsbibl., mgf 1394;Parzival (Wolfram von Eschenbach)
Bern, Burgerbibl., Cod. AA 91;Parzival (Wolfram von Eschenbach)
"Schloß Anholt, Fürstl. Salm-Salm'sches Archiv, Membra disiecta Nr. 3; Privatbesitz Auktionshaus Venator & Hanstein, Köln, Nr. 2008/104,511";Parzival (Wolfram von Eschenbach)
Liverpool, University Libr. (Sydney Jones Libr.), MS M 8951;Parzival (Wolfram von Eschenbach)
Ljubljana / Laibach, National- und Universitätsbibl., Ms. 1553 (früher Nr. 99/50);Parzival (Wolfram von Eschenbach)
Mainz, Stadtbibl., Hs. I 593, Leimabklatsch auf dem ehem. (!) Einbanddeckel;Parzival (Wolfram von Eschenbach)
Marburg, Staatsarchiv, Best. 147 Hr 1 Nr. 16;Parzival (Wolfram von Eschenbach)
Mengeringhausen (Waldeck), Stadtarchiv, ohne Sign.;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 18;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 19;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 61;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 194/I;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 194/III;Parzival (Wolfram von Eschenbach)
"München, Staatsbibl., Cgm 194/IV; München, Staatsbibl., Cgm 5249/3a";Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 5249/3b;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 5249/3c;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 5249/3d;Parzival (Wolfram von Eschenbach)
München, Staatsbibl., Cgm 9342;Parzival (Wolfram von Eschenbach)
München, Universitätsbibl., 8° Cod. ms. 154 (Cim. 80b), Fragm. I;Parzival (Wolfram von Eschenbach)
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 24137;Parzival (Wolfram von Eschenbach)
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 120937;Parzival (Wolfram von Eschenbach)
Prag, Nationalbibl., Cod. XXIV.C.3;Parzival (Wolfram von Eschenbach)
Prag, Nationalmuseum, Sammlung Adolf Patera: 1 H a 144;Parzival (Wolfram von Eschenbach)
Rein (Steiermark), Stiftsbibl., aus Cod. 205;Parzival (Wolfram von Eschenbach)
Rom, Bibl. Casanatense, Mss. 1409 (olim A I 19);Parzival (Wolfram von Eschenbach)
Salzburg, Salzburg Museum, Hs. 2479;Parzival (Wolfram von Eschenbach)
Linz, Landesbibl., Hs. 1130;Parzival (Wolfram von Eschenbach)
"St. Gallen, Stiftsbibl., Cod. 857; Berlin, Staatsbibl., mgf 1021; Karlsruhe, Landesbibl., Cod. K 2037";Parzival (Wolfram von Eschenbach)
Leeuwarden, Tresoar (Fries Historisch en Letterkundig Centrum), ms. 150 HS ltr. F (früher Hs. 150 Nr. 1);Parzival (Wolfram von Eschenbach)
Karlsruhe, Landesbibl., Cod. Donaueschingen 97;Parzival (Wolfram von Eschenbach)
"Borken (Westf.), Stadtarchiv, ohne Sign.; Münster, Landesmuseum für Kunst und Kulturgeschichte, Ms. 459";Parzival (Wolfram von Eschenbach)
"Breslau / Wrocław, Universitätsbibl., Cod. Mil. II 441; Naumburg, Domstiftsbibl., Fragm. 64";Parzival (Wolfram von Eschenbach)
"Colmar, Stadtbibl., Ms. 850/1 (Kat.-Nr. 529/1); Solothurn, Staatsarchiv, Handschriftenfragmente R 1.4.234 (1)";Parzival (Wolfram von Eschenbach)
"Darmstadt, Universitäts- und Landesbibl., Hs. 3252; Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 42519";Parzival (Wolfram von Eschenbach)
Dresden, Landesbibl., Mscr. M 66;Parzival (Wolfram von Eschenbach)
Eisleben, Bibl. der Andreaskirche, ohne Sign.;Parzival (Wolfram von Eschenbach)
"Erfurt, Bistumsarchiv, Deutsche Fragmente 2; Leipzig, Universitätsbibl., Deutsche Fragmente 28";Parzival (Wolfram von Eschenbach)
Erlangen, Universitätsbibl., Ms. B 1;Parzival (Wolfram von Eschenbach)
Freiburg i. Br., Universitätsbibl., Hs. 530;Parzival (Wolfram von Eschenbach)
Freiburg i. Br., Universitätsbibl., Hs. 678;Parzival (Wolfram von Eschenbach)
"Gotha, Forschungsbibl. der Universität Erfurt, Cod. Memb. I 130; Gotha, Forschungsbibl. der Universität Erfurt, Cod. Memb. I 133; Sondershausen, Schloßmuseum, Germ. lit. 2 (olim Hs.-Br. 3); Weimar, Hauptstaatsarchiv, Ernest. Gesamtarchiv, Reg. V, 1";Parzival (Wolfram von Eschenbach)
"Gotha, Forschungsbibl. der Universität Erfurt, Cod. Memb. II 218; Kassel, Universitätsbibl. / LMB, 8° Ms. poet. et roman. 11";Parzival (Wolfram von Eschenbach)
Göttingen, Staats- und Universitätsbibl., 4° Cod. Ms. philol. 184:Ia;Parzival (Wolfram von Eschenbach)
Göttingen, Staats- und Universitätsbibl., 4° Cod. Ms. philol. 184:Ib;Parzival (Wolfram von Eschenbach)
Göttingen, Staats- und Universitätsbibl., Cod. Ms. W. Müller I,2;Parzival (Wolfram von Eschenbach)
Graz, Landesarchiv, Fragm. Germ. 1;Parzival (Wolfram von Eschenbach)
Hamburg, Staats- und Universitätsbibl., Cod. germ. 6;Parzival (Wolfram von Eschenbach)
Hannover, Hauptstaatsarchiv, Best. Hann. 75 Nr. 1862;Parzival (Wolfram von Eschenbach)
Heidelberg, Universitätsbibl., Cpg 339;Parzival (Wolfram von Eschenbach)
Heidelberg, Universitätsbibl., Cpg 364;Parzival (Wolfram von Eschenbach)
Heidelberg, Universitätsbibl., Heid. Hs. 3650;Parzival (Wolfram von Eschenbach)
Karlsruhe, Landesbibl., Cod. Donaueschingen 70;Parzival (Wolfram von Eschenbach)
"Amberg, Provinzialbibl., 8° Ms. 1; Berlin, Staatsbibl., mgf 734 Nr. 8; Berlin, Staatsbibl., mgf 923 Nr. 40; Oberhollabrunn, Knabenseminar, ohne Sign.";Parzival (Wolfram von Eschenbach)
Kassel, Universitätsbibl. / LMB, 2° Ms. poet. et roman. 30[7;Parzival (Wolfram von Eschenbach)
Schwerin, Landesbibl., ohne Sign.;Parzival (Wolfram von Eschenbach)
Solothurn, Staatsarchiv, Handschriftenfragmente R 1.4.234 (2);Parzival (Wolfram von Eschenbach)
Stuttgart, Stadtarchiv, ohne Sign.;Parzival (Wolfram von Eschenbach)
Berlin, Staatsbibl., mgf 923 Nr. 39;Parzival (Wolfram von Eschenbach)
Berlin, Staatsbibl., mgf 923 Nr. 38;Parzival (Wolfram von Eschenbach)
"Berlin, Staatsbibl., mgf 923 Nr. 37; Graz, Zentralbibl. der Wiener Franziskanerprovinz, A 1/26; München, Staatsbibl., Cgm 194/II; Schwaz, Konventarchiv des Franziskanerklosters, Lade O, Frag. germ. 2";Parzival (Wolfram von Eschenbach)
Berlin, Staatsbibl., mgf 734 Nr. 9;Parzival (Wolfram von Eschenbach)
Berlin, Staatsbibl., mgf 734 Nr. 7;Parzival (Wolfram von Eschenbach)
"Berlin, Staatsbibl., mgf 734 Nr. 6; Münster, Diözesanbibl., Bestand Studien- und Zentralbibl. der Franziskaner, ohne Sign. (1)";Parzival (Wolfram von Eschenbach)
"Berlin, Staatsbibl., mgf 734 Nr. 5; Ansbach, Staatl. Bibl., Ms. lat. 68, Vorderer und hinterer Spiegel";Parzival (Wolfram von Eschenbach)
Berlin, Staatsbibl., mgf 734 Nr. 4;Parzival (Wolfram von Eschenbach)
Berlin, Staatsbibl., mgf 734 Nr. 3;Parzival (Wolfram von Eschenbach)
"Berlin, Staatsbibl., mgf 734 Nr. 2; Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 42520; Stuttgart, Landesbibl., Cod. poet. et phil. 4° 89";Parzival (Wolfram von Eschenbach)
Berlin, Staatsbibl., mgf 734 Nr. 1;Parzival (Wolfram von Eschenbach)
Augsburg, Universitätsbibl., aus Cod. III.1.4° 8;Parzival (Wolfram von Eschenbach)
Arnhem, Openbare en Gelderse Wetenschappelijke Bibl., MS 78;Parzival (Wolfram von Eschenbach)
Privatsammlung Eis, Heidelberg, Hs. 100;Parzival (Wolfram von Eschenbach)
Privatbesitz Lord Ashburnham (Barrois-Hss.), London;Parzival (Wolfram von Eschenbach)
"Berlin, Staatsbibl., mgf 923 Nr. 41; München, Staatsbibl., Cgm 5249/3e; Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 17439";Parzival (Wolfram von Eschenbach)
"Zürich, Staatsarchiv, C VI 1, VI, Nr. 6a; Zürich, Staatsarchiv, C VI 1, VI, Nr. 6b; Zürich, Zentralbibl., Ms. Car. C 182";Parzival (Wolfram von Eschenbach)
Trier, Stadtbibl., Mappe X, Fragm. 11;Parzival (Wolfram von Eschenbach)
Tübingen, Wilhelmsstift, Cod. Gb 676;Parzival (Wolfram von Eschenbach)
Wasserburg (Inn), Stadtarchiv, ohne Sign. (3);Parzival (Wolfram von Eschenbach)
Weimar, Herzogin Anna Amalia Bibl., Cod. Fol. 439a (12);Parzival (Wolfram von Eschenbach)
Wien, Institut für Österr. Geschichtsforschung, Fragm. Nr. 65;Parzival (Wolfram von Eschenbach)
Wien, Österr. Nationalbibl., Cod. 2708;Parzival (Wolfram von Eschenbach)
Wien, Österr. Nationalbibl., Cod. 2775;Parzival (Wolfram von Eschenbach)
Wien, Österr. Nationalbibl., Cod. 2914;Parzival (Wolfram von Eschenbach)
"Wien, Österr. Nationalbibl., Cod. 12780; Dortmund, Stadt- und Landesbibl., Hds. 168";Parzival (Wolfram von Eschenbach)
Wien, Österr. Nationalbibl., Cod. 13070;Parzival (Wolfram von Eschenbach)
Wien, Österr. Nationalbibl., Cod. Ser. nova 2698;Parzival (Wolfram von Eschenbach)
